macula_greek_id	clear_engine_id
n42012003003	42012003003
n42012003004	42012003004
n42012003005	42012003005
n42012003006	42012003006
n42012003007	42012003007
n42012003008	42012003008
n42012003009	42012003009
n42012003010	42012003010
n42012003011	42012003011
n42012003012	42012003012
n42012003013	42012003013
n42012003014	42012003014
n42012003015	42012003015
n42012003016	42012003016
n42012003017	42012003017
n42012003018	42012003018
n42012003019	42012003019
n42012003020	42012003020
n42012003021	42012003021
n42012003022	42012003022
n42012003023	42012003023
n42012003024	42012003024
n42012004001	42012004001
n42012004002	42012004002
n42012004003	42012004003
n42012004004	42012004004
n42012004005	42012004005
n42012004006	42012004006
n42012004007	42012004007
n42012004008	42012004008
n42012004009	42012004009
n42012004010	42012004010
n42012004011	42012004011
n42012004012	42012004012
n42012004013	42012004013
n42012004014	42012004014
n42012004015	42012004015
n42012004016	42012004016
n42012004017	42012004017
n42012004018	42012004018
n42012004019	42012004019
n42012004020	42012004020
n42012004021	42012004021
n42012005001	42012005001
n42012005002	42012005002
n42012005003	42012005003
n42012005004	42012005004
n42012005005	42012005005
n42012005006	42012005006
n42012005007	42012005007
n42012005008	42012005008
n42012005009	42012005009
n42012005010	42012005010
n42012005011	42012005011
n42012005012	42012005012
n42012005013	42012005013
n42012005014	42012005014
n42012005015	42012005015
n42012005016	42012005016
n42012005017	42012005017
n42012005018	42012005018
n42012005019	42012005019
n42012005020	42012005020
n42012005021	42012005021
n42012006001	42012006001
n42012006002	42012006002
n42012006003	42012006003
n42012006004	42012006004
n42012006005	42012006005
n42012006006	42012006006
n42012006007	42012006007
n42012006008	42012006008
n42012006009	42012006009
n42012006010	42012006010
n42012006011	42012006011
n42012006012	42012006012
n42012006013	42012006013
n42012006014	42012006014
n42012006015	42012006015
n42012006016	42012006016
n42012007001	42012007001
n42012007002	42012007002
n42012007003	42012007003
n42012007004	42012007004
n42012007005	42012007005
n42012007006	42012007006
n42012007007	42012007007
n42012007008	42012007008
n42012007009	42012007009
n42012007010	42012007010
n42012007011	42012007011
n42012007012	42012007012
n42012007013	42012007013
n42012007014	42012007014
n42012008001	42012008001
n42012008002	42012008002
n42012008003	42012008003
n42012008004	42012008004
n42012008005	42012008005
n42012008006	42012008006
n42012008007	42012008007
n42012008008	42012008008
n42012008009	42012008009
n42012008010	42012008010
n42012008011	42012008011
n42012008012	42012008012
n42012008013	42012008013
n42012008014	42012008014
n42012008015	42012008015
n42012008016	42012008016
n42012008017	42012008017
n42012008018	42012008018
n42012008019	42012008019
n42012008020	42012008020
n42012008021	42012008021
n42012008022	42012008022
n42012008023	42012008023
n42012008024	42012008024
n42012008025	42012008025
n42012009001	42012009001
n42012009002	42012009002
n42012009003	42012009003
n42012009004	42012009004
n42012009005	42012009005
n42012009006	42012009006
n42012009007	42012009007
n42012009008	42012009008
n42012009009	42012009009
n42012009010	42012009010
n42012009011	42012009011
n42012009012	42012009012
n42012009013	42012009013
n42012010001	42012010001
n42012010002	42012010002
n42012010003	42012010003
n42012010004	42012010004
n42012010005	42012010005
n42012010006	42012010006
n42012010007	42012010007
n42012010008	42012010008
n42012010009	42012010009
n42012010010	42012010010
n42012010011	42012010011
n42012010012	42012010012
n42012010013	42012010013
n42012010014	42012010014
n42012010015	42012010015
n42012010016	42012010016
n42012010017	42012010017
n42012010018	42012010018
n42012010019	42012010019
n42012010020	42012010020
n42012010021	42012010021
n42012011001	42012011001
n42012011002	42012011002
n42012011003	42012011003
n42012011004	42012011004
n42012011005	42012011005
n42012011006	42012011006
n42012011007	42012011007
n42012011008	42012011008
n42012011009	42012011009
n42012011010	42012011010
n42012011011	42012011011
n42012011012	42012011012
n42012011013	42012011013
n42012011014	42012011014
n42012011015	42012011015
n42012011016	42012011016
n42012011017	42012011017
n42012011018	42012011018
n42012011019	42012011019
n42012011020	42012011020
n42012011021	42012011021
n42012011022	42012011022
n42012012001	42012012001
n42012012002	42012012002
n42012012003	42012012003
n42012012004	42012012004
n42012012005	42012012005
n42012012006	42012012006
n42012012007	42012012007
n42012012008	42012012008
n42012012009	42012012009
n42012012010	42012012010
n42012012011	42012012011
n42012012012	42012012012
n42012012013	42012012013
n42012013001	42012013001
n42012013002	42012013002
n42012013003	42012013003
n42012013004	42012013004
n42012013005	42012013005
n42012013006	42012013006
n42012013007	42012013007
n42012013008	42012013008
n42012013009	42012013009
n42012013010	42012013010
n42012013011	42012013011
n42012013012	42012013012
n42012013013	42012013013
n42012013014	42012013014
n42012013015	42012013015
n42012013016	42012013016
n42012013017	42012013017
n42012014001	42012014001
n42012014002	42012014002
n42012014003	42012014003
n42012014004	42012014004
n42012014005	42012014005
n42012014006	42012014006
n42012014007	42012014007
n42012014008	42012014008
n42012014009	42012014009
n42012014010	42012014010
n42012014011	42012014011
n42012014012	42012014012
n42012014013	42012014013
n42012015001	42012015001
n42012015002	42012015002
n42012015003	42012015003
n42012015004	42012015004
n42012015005	42012015005
n42012015006	42012015006
n42012015007	42012015007
n42012015008	42012015008
n42012015009	42012015009
n42012015010	42012015010
n42012015011	42012015011
n42012015012	42012015012
n42012015013	42012015013
n42012015014	42012015014
n42012015015	42012015015
n42012015016	42012015016
n42012015017	42012015017
n42012015018	42012015018
n42012015019	42012015019
n42012015020	42012015020
n42012015021	42012015021
n42012015022	42012015022
n42012015023	42012015023
n42012015024	42012015024
n42012016001	42012016001
n42012016002	42012016002
n42012016003	42012016003
n42012016004	42012016004
n42012016005	42012016005
n42012016006	42012016006
n42012016007	42012016007
n42012016008	42012016008
n42012016009	42012016009
n42012016010	42012016010
n42012016011	42012016011
n42012016012	42012016012
n42012017001	42012017001
n42012017002	42012017002
n42012017003	42012017003
n42012017004	42012017004
n42012017005	42012017005
n42012017006	42012017006
n42012017007	42012017007
n42012017008	42012017008
n42012017009	42012017009
n42012017010	42012017010
n42012017011	42012017011
n42012017012	42012017012
n42012017013	42012017013
n42012017014	42012017014
n42012017015	42012017015
n42012018001	42012018001
n42012018002	42012018002
n42012018003	42012018003
n42012018004	42012018004
n42012018005	42012018005
n42012018006	42012018006
n42012018007	42012018007
n42012018008	42012018008
n42012018009	42012018009
n42012018010	42012018010
n42012018011	42012018011
n42012018012	42012018012
n42012018013	42012018013
n42012018014	42012018014
n42012018015	42012018015
n42012018016	42012018016
n42012018017	42012018017
n42012018018	42012018018
n42012018019	42012018019
n42012018020	42012018020
n42012018021	42012018021
n42012019001	42012019001
n42012019002	42012019002
n42012019003	42012019003
n42012019004	42012019004
n42012019005	42012019005
n42012019006	42012019006
n42012019007	42012019007
n42012019008	42012019008
n42012019009	42012019009
n42012019010	42012019010
n42012019011	42012019011
n42012019012	42012019012
n42012019013	42012019013
n42012019014	42012019014
n42012019015	42012019015
n42012019016	42012019016
n42012019017	42012019017
n42012020001	42012020001
n42012020002	42012020002
n42012020003	42012020003
n42012020004	42012020004
n42012020005	42012020005
n42012020006	42012020006
n42012020007	42012020007
n42012020008	42012020008
n42012020009	42012020009
n42012020010	42012020010
n42012020011	42012020011
n42012020012	42012020012
n42012020013	42012020013
n42012020014	42012020014
n42012020015	42012020015
n42012020016	42012020016
n42012020017	42012020017
n42012020018	42012020018
n42012020019	42012020019
n42012020020	42012020020
n42012021001	42012021001
n42012021002	42012021002
n42012021003	42012021003
n42012021004	42012021004
n42012021005	42012021005
n42012021006	42012021006
n42012021007	42012021007
n42012021008	42012021008
n42012021009	42012021009
n42012022001	42012022001
n42012022002	42012022002
n42012022003	42012022003
n42012022004	42012022004
n42012022005	42012022005
n42012022006	42012022006
n42012022007	42012022007
n42012022008	42012022008
n42012022009	42012022009
n42012022010	42012022010
n42012022011	42012022011
n42012022012	42012022012
n42012022013	42012022013
n42012022014	42012022014
n42012022015	42012022015
n42012022016	42012022016
n42012022017	42012022017
n42012022018	42012022018
n42012022019	42012022019
n42012022020	42012022020
n42012022021	42012022021
n42012023001	42012023001
n42012023002	42012023002
n42012023003	42012023003
n42012023004	42012023004
n42012023005	42012023005
n42012023006	42012023006
n42012023007	42012023007
n42012023008	42012023008
n42012023009	42012023009
n42012023010	42012023010
n42012023011	42012023011
n42012023012	42012023012
n42012024001	42012024001
n42012024002	42012024002
n42012024003	42012024003
n42012024004	42012024004
	42012024005
n42012024005	
n42012024006	42012024006
	42012024007
n42012024007	
n42012024008	42012024008
n42012024009	42012024009
n42012024010	42012024010
n42012024011	42012024011
n42012024012	42012024012
n42012024013	42012024013
n42012024014	42012024014
n42012024015	42012024015
n42012024016	42012024016
n42012024017	42012024017
n42012024018	42012024018
n42012024019	42012024019
n42012024020	42012024020
n42012024021	42012024021
n42012024022	42012024022
n42012024023	42012024023
n42012024024	42012024024
n42012024025	42012024025
n42012025001	42012025001
n42012025002	42012025002
n42012025003	42012025003
n42012025004	42012025004
n42012025005	42012025005
n42012025006	42012025006
n42012025007	42012025007
n42012025008	42012025008
n42012025009	42012025009
n42012025010	42012025010
n42012025011	42012025011
n42012025012	42012025012
n42012026001	42012026001
n42012026002	42012026002
n42012026003	42012026003
n42012026004	42012026004
n42012026005	42012026005
n42012026006	42012026006
n42012026007	42012026007
n42012026008	42012026008
n42012026009	42012026009
n42012026010	42012026010
n42012027001	42012027001
n42012027002	42012027002
n42012027003	42012027003
n42012027004	42012027004
	42012027005
n42012027005	
n42012027006	42012027009
	42012027006
	42012027007
n42012027007	
	42012027008
n42012027008	
n42012027009	42012027010
n42012027010	42012027011
n42012027011	42012027012
n42012027012	42012027013
n42012027013	42012027014
n42012027014	42012027015
n42012027015	42012027016
n42012027016	42012027017
n42012027017	42012027018
n42012027018	42012027019
n42012027019	42012027020
n42012027020	42012027021
n42012027021	42012027022
n42012027022	42012027023
n42012028001	42012028001
n42012028002	42012028002
n42012028003	42012028003
n42012028004	42012028004
n42012028005	42012028005
n42012028006	42012028006
n42012028007	42012028007
n42012028008	42012028008
n42012028009	42012028009
n42012028010	42012028010
n42012028011	42012028011
n42012028012	42012028012
n42012028013	42012028013
n42012028014	42012028014
n42012028015	42012028015
n42012028016	42012028016
n42012028017	42012028017
n42012028018	42012028018
n42012028019	42012028019
n42012028020	42012028020
n42012028021	42012028021
n42012029001	42012029001
