macula_greek_word_id	sense_number
n66019011002	1
n42013035012	1
n43008056007	1
n42002020015	1
n40002002009	1
n66014006002	1
n40022011008	1
n43012021018	1
n66021001002	1
n66018001003	1
n41006050004	1
n41001016008	1
n43020025016	1
n44003009002	1
n42010024010	1
n66020011002	1
n44004020006	1
n40002010001	1
n43019006003	1
n41015036014	1
n40027054011	1
n40002016003	1
n66010005005	1
n40012002004	1
n42002026011	1
n43012041005	1
n40005016010	1
n46002009007	1
n66019017002	1
n60003010007	1
n40014014003	1
n41006033002	1
n40013017016	1
n66016013002	1
n42007026004	1
n43001039009	1
n42007022009	1
n66001019004	1
n66007001003	1
n54006016009	1
n50001030006	1
n44008039014	1
n40003007001	1
n43007052014	1
n43018026018	1
n44009035002	1
n42015020013	1
n66017016006	1
n46008010004	1
n40012038015	1
n42021002001	1
n58011023011	1
n44007055010	1
n43001033018	1
n66020012002	1
n44010003001	1
n40009009006	1
n64001014005	1
n66001002013	1
n42017022017	1
n43009001003	1
n42023008026	1
n42002030002	1
n41005014017	1
n66007002002	1
n43003003017	1
n66009001007	1
n62005016003	1
n40026058020	1
n66021002008	1
n66021022004	1
n66009017003	1
n40020003006	1
n48002014003	1
n66010001002	1
n40024015003	1
n41009014006	1
n66006009007	1
n42010024016	1
n43020008015	1
n41002012022	1
n66001012012	1
n40002009012	1
n41015032012	1
n43001048021	1
n52003010008	1
n40024033005	1
n41001010007	1
n66005001002	1
n43006030010	1
n43001050010	1
n42005002002	1
n40008034012	1
n44028004003	1
n66005006002	1
n66017008004	1
n44022018002	1
n42021020003	1
n59005011013	1
n40003016017	1
n43011034011	1
n40025044009	1
n42002015022	1
n55001004003	1
n41002014003	1
n42024024021	1
n58003009009	1
n40023039007	1
n66020004002	1
n44009027016	1
n42007025004	1
n43011032009	1
n42019037027	1
n40008014009	1
n43001046017	1
n66008002002	1
n42012054007	1
n40013015019	1
n40009022006	1
n66012013003	1
n41013029005	1
n42008035003	1
n40011008004	1
n42009032013	1
n40028006009	1
n44011013005	1
n40025038004	1
n43001047001	1
n40025039004	1
n66013002005	1
n43004048012	1
n44019021030	1
n44028027019	1
n41006034003	1
n42021031005	1
n43006024003	1
n52003006027	1
n40025037010	1
n66017018005	1
n42009027017	1
n40004021004	1
n42009049006	1
n54006016013	1
n41001019004	1
n66015002002	1
n44011006006	1
n44028020008	1
n52002017018	1
n40016028017	1
n45001011003	1
n44006015011	1
n42023008015	1
n66006001002	1
n44026016021	1
n66019019002	1
n66017006002	1
n42001012004	1
n43012009024	1
n40026071006	1
n41009008006	1
n40004016008	1
n44012016008	1
n44011005008	1
n41005032003	1
n41013014003	1
n66005002002	1
n42021001003	1
n41011020004	1
n41009038006	1
n66013001002	1
n43008056013	1
n41009001020	1
n66013011002	1
n44026013006	1
n66017003009	1
n43006026015	1
n41002016006	1
n42008020013	1
n40008018001	1
n40004018008	1
n41009009012	1
n40013017011	1
n50004009009	1
n66020001002	1
n42009009017	1
n66001017003	1
n66018007029	1
n43019033007	1
n42019003003	1
n48001019006	1
n66017015007	1
n43004029002	1
n46016007008	1
n40027049006	1
n43005006002	1
n66015001002	1
n42024039016	1
n40011009004	1
n44009012002	1
n44022014016	1
n42005026014	1
n66001020007	1
n44010017014	1
n66017012006	1
n41016005006	1
n43011033004	1
n40017008007	1
n40002011006	1
n40009008001	1
n42018015010	1
n42022058005	1
n44013012002	1
n44014009010	1
n42010032011	1
n41009020007	1
n41005022009	1
n41011013002	1
n42008034001	1
n41014069004	1
n42017015005	1
n50001027012	1
n40009002010	1
n41015039001	1
n42017014002	1
n50002028006	1
n43019026003	1
n42002048002	1
n60001008003	1
n42010031012	1
n42007039001	1
n44016027007	1
n42019041004	1
n42011038004	1
n42023047001	1
n44016019001	1
n42008028001	1
n44014011004	1
n44009040027	1
n40005001001	1
n40014026004	1
n44028015019	1
n40027024001	1
n41009025001	1
n44007031004	1
n42008047001	1
n40018031001	1
n42009054001	1
n41006049003	1
n40021020002	1
n40021015001	1
n41010014001	1
n42018043014	1
n40028017002	1
n58011013013	1
n40027003002	1
n43020029012	1
n41006048002	1
n41002005002	1
n66017006020	1
n44013045001	1
n41009015006	1
n44021032012	1
n44012003001	1
n44003012001	1
n42020014001	1
n43020020015	1
n42002017001	1
n42007013002	1
n42022049001	1
n44007024002	1
n44003003002	1
n41014067002	1
n41005006002	1
n43006014004	1
n43011031014	1
n42005012016	1
n42023008004	1
n40026008001	1
n42019007002	1
n42005020002	1
n41012034004	1
n42022056001	1
n44016040011	1
n40021019002	1
n44008018001	1
n42013012001	1
n42010033009	1
n40009023011	1
n48002007003	1
n43021021003	1
n40021032023	1
n40009036001	1
n42005008001	1
n40021038004	1
n40009011002	1
n58011005006	1
n43020027011	1
n44007034002	1
n42019004010	1
n43012040012	1
n42002026016	1
n48006011001	1
n42024039001	1
n62003001001	1
n43006022010	1
n66006005015	1
n66004001003	1
n66008013002	1
n66006008002	1
n41006038009	1
n66015005004	1
n66007009003	1
n66014014002	1
n66005011002	1
n66014001002	1
n66006002002	1
n66006012002	1
n42014018017	1
n42021029005	1
n41007002002	1
n41005016005	1
n42008036005	1
n41008033005	1
n44007034001	1
n44002027014	1
n44013035011	1
n44015006008	1
n44011023004	1
n42018024001	1
n41012028009	1
n44002031017	1
n44024022007	2
n43014005006	1
n44016003021	1
n42020021006	1
n46014016024	1
n47004014001	1
n52002002006	1
n62002011018	1
n40006008005	1
n40024036009	1
n47012002001	1
n46009024002	1
n44019032016	1
n43007028012	1
n45006009001	1
n42012056009	1
n43013017003	1
n41014040015	1
n66002013001	1
n40024043006	1
n46005006007	1
n43016030004	1
n43006042012	1
n66012012026	1
n53002006005	1
n44026027006	1
n43020013017	1
n46006019003	1
n52001004001	1
n43009024018	1
n45007014001	1
n42011013006	1
n47011011009	1
n46001016009	1
n50001016005	1
n61002009001	1
n40028005011	1
n43009029011	1
n41010038007	1
n42013025028	1
n41013035004	1
n40007011006	1
n41013032010	1
n52004002001	1
n43009029002	1
n40026072008	1
n42004034011	1
n42006008003	1
n43008014017	1
n43016030002	1
n43009025010	1
n59003001007	1
n43005032008	1
n41009006003	1
n52003004016	1
n49006009012	1
n48002016001	1
n40020025007	1
n66003001022	1
n40012025001	1
n41002010003	1
n47001007008	1
n54003005009	1
n50004012001	1
n43009030016	1
n40021027007	1
n45008027006	1
n55001012010	1
n47012003002	1
n43021017025	1
n51002001004	1
n45008028001	1
n40024042005	1
n40027018001	1
n51003024001	1
n43003008013	1
n43004022009	1
n45007018001	1
n62002029002	1
n43008055013	1
n44012011009	1
n41011033007	1
n43004032012	1
n60005009006	1
n40026070008	1
n42012039006	1
n40025012009	1
n45015029001	1
n40006032007	1
n56003011001	1
n62003002011	1
n62002021006	1
n66003015001	1
n51004001011	1
n66002019001	1
n45014014001	1
n43011024005	1
n43009021006	1
n41010042008	1
n43021024014	1
n42022034015	1
n55003014009	1
n40022016012	1
n52002001003	1
n66002009001	1
n43019010010	1
n46006002003	1
n66019012020	1
n62005018001	1
n62005015003	1
n43009031001	1
n50004015001	1
n43013011001	1
n43015021013	1
n43006006008	1
n43005013005	1
n55002023008	1
n42002049010	1
n50001019001	1
n66003017014	1
n43008055007	1
n43004042016	1
n56001016003	1
n43008014026	1
n47012002018	1
n46012002001	1
n46016015005	1
n49001018009	1
n43011049016	1
n47012003014	1
n45008026017	1
n43020014014	1
n41012014006	1
n43008055020	1
n43019035013	1
n41014068006	1
n52002011002	1
n41001034019	1
n40026074008	1
n42013027006	1
n43004022005	1
n42022060007	1
n57001021007	1
n46003016002	1
n43007028031	1
n44007018010	1
n41013033004	1
n46014011004	1
n42012030013	1
n43008019026	1
n42004041024	1
n43009021015	1
n59004004003	1
n43021015021	1
n44002022033	1
n43014005013	1
n45008022001	1
n42018020003	1
n61001012009	1
n55003015008	1
n54003015005	1
n62003015010	1
n47012003017	1
n52001005025	1
n46007016003	1
n59004017001	1
n43002009012	1
n43011022004	1
n66003008001	1
n51004006009	1
n52002005009	1
n44003016012	1
n46002011003	1
n46006015002	1
n42020007004	1
n66002017033	1
n43018021012	1
n43006064009	1
n40015012007	1
n49006008001	1
n43012050002	1
n45005003010	1
n43011042003	1
n40020022007	1
n43013018007	1
n46006016003	1
n44020025005	1
n53003007003	1
n64001012015	1
n44003017004	1
n62003005002	1
n46008004007	1
n50001025004	1
n66007014007	1
n42023034010	1
n43007027003	1
n48004008005	1
n43008019020	1
n41014071009	1
n46008001005	1
n43014004005	1
n43012035031	1
n41001024011	1
n45011002012	1
n43003002010	1
n47005011001	1
n58008011020	1
n47009002001	1
n62002021011	1
n42005024003	1
n43004010007	1
n40025026012	1
n43016018011	1
n44020029002	1
n47005001001	1
n43018002001	1
n46007016011	1
n50004012004	1
n45013011003	1
n43008019013	1
n43002009018	1
n43009020008	1
n62005015010	1
n43007028014	1
n45006016002	1
n40027065010	1
n40025013005	1
n40009006003	1
n46009013002	1
n41010019003	1
n66002002001	1
n45002002001	1
n44007040021	1
n52005002004	1
n40026002001	1
n58010030001	1
n43007029002	1
n48004013001	1
n47011031008	1
n45007007023	1
n62005019001	1
n43003011007	1
n54001008001	1
n43009012009	1
n43021016014	1
n45003019001	1
n47005006005	1
n44010037002	1
n42022057006	1
n46015058015	1
n61001014001	1
n62005020001	1
n62003014002	1
n46006009003	1
n46006003002	1
n42019022011	1
n43008037001	1
n52003003010	1
n43009025008	1
n46002002005	1
n47012002021	1
n60001018001	1
n53001008008	1
n52004005011	1
n52004004001	1
n43004025005	1
n43020002028	1
n42012056017	1
n55001015001	1
n62005013005	1
n43010004015	1
n43010005012	1
n42011017003	1
n43019028003	1
n65001005005	1
n44020022017	1
n43013001007	1
n43021012017	1
n44002030005	1
n41006020007	1
n44005007012	1
n42008053004	1
n43018004003	1
n43013003001	1
n43015015009	1
n41004027016	1
n46011003004	1
n47012002012	1
n46002012017	1
n46013002006	1
n43007015009	1
n47005016007	1
n62002020009	1
n54001009001	1
n42009047004	1
n41012015003	1
n44023005006	1
n49006021003	1
n44012009006	1
n42011044017	1
n43021004012	1
n43001026016	1
n65001010006	1
n43020009003	1
n41004013005	1
n43013007011	1
n42009033034	1
n43001033003	1
n43001031003	1
n40022029009	1
n41012024010	1
n41005033007	1
n43006061001	1
n52005012005	1
n66018017010	2
n44027011005	1
n62005004015	1
n42012058014	4
n49004019008	3
n44016016016	2
n44016019011	2
n44019025016	1
n44019024015	1
n45005014022	6
n44007043015	5
n44023025005	4
n43020025032	3
n43020025022	3
n45006017017	2
n58008005022	2
n44007044022	2
n54004012007	1
n60005003007	1
n52001007004	1
n46010006003	1
n56002007005	1
n50003017012	1
n53003009009	1
n59003006022	1
n59003006028	1
n58012028016	1
n54002009008	1
n44008011009	1
n65001006010	3
n55004013004	2
n55004020007	2
n56001005003	2
n58004009002	1
n58010026015	1
n58004006003	1
n42003014015	1
n40019007008	2
n41010004006	2
n66022018029	1
n66017008033	1
n43021025023	1
n66020012034	1
n66022019009	1
n66022010011	1
n66022018011	1
n66020012019	1
n66020012015	1
n66022007013	1
n66013008018	1
n43020030020	1
n48003010023	1
n66022019034	1
n66021027021	1
n66022009021	1
n66001011006	1
n42004017004	1
n58009019031	1
n58010007007	1
n66005001011	1
n42004017011	1
n42004020004	1
n66010008018	1
n66005003017	1
n66005009010	1
n66005002013	1
n55004013013	1
n66005004010	1
n66005005024	1
n66005008005	1
n66006014006	1
n44018017015	1
n44001004010	1
n42011044009	2
n46014008004	1
n41004001013	2
n40011020010	1
n40021008003	1
n49005005017	1
n42020014020	1
n58011008012	1
n49001014005	1
n41012007020	1
n58009015026	1
n42012013017	1
n49001018024	1
n44007005005	1
n40021038020	1
n60001004002	1
n48003018006	1
n44020032020	1
n51003024009	1
n42003002002	3
n43011049007	2
n40026003014	2
n43018015017	2
n58008003003	2
n44005027012	2
n43018013013	2
n41014066014	2
n58002017013	2
n44023005010	2
n40026051019	2
n58005010005	2
n40026062004	2
n43011051008	2
n58003001011	2
n44024001007	2
n58007028006	2
n41014060004	2
n44023002003	2
n58004014003	2
n43018016018	2
n43018010012	2
n58004015004	2
n44007001004	2
n41002026010	2
n43018022017	2
n41014047013	2
n44005017004	2
n40026063007	2
n58009025008	2
n41014061010	2
n40026065003	2
n44009001016	2
n58007027009	2
n44022005004	2
n41014053007	2
n44005021015	2
n43018024010	2
n40026057010	2
n58007026006	2
n58009007010	2
n58005001003	2
n58005005009	2
n41014054014	2
n43018026007	2
n41014063003	2
n44004006004	2
n58009011004	2
n58008001008	2
n58013011014	2
n44023004006	2
n40026058012	2
n43018015026	2
n42022054011	2
n42022050008	2
n43018019003	2
n58006020011	2
n41014010011	1
n44009021031	1
n43018003010	1
n40027041004	1
n41015031004	1
n40026047022	1
n41015001007	1
n42022004005	1
n40021023011	1
n44009014007	1
n44023014004	1
n40027001008	1
n43011047004	1
n41014043021	1
n43007032013	1
n41015010009	1
n40026014012	1
n43011057004	1
n43012010004	1
n44005024014	1
n40021045004	1
n41014001014	1
n42023004007	1
n40027020003	1
n44025002005	1
n44026012013	1
n40028011014	1
n41014055003	1
n42023010004	1
n40027012008	1
n40026059003	1
n44025015009	1
n42019047012	1
n41015011003	1
n44026010018	1
n41014053012	1
n42020019007	1
n41011018004	1
n40021015004	1
n44004023013	1
n40027062011	1
n42009022016	1
n42023013005	1
n42020001018	1
n41015003005	1
n42022052009	1
n40027003015	1
n44022030020	1
n42022002004	1
n42022066010	1
n40016021023	1
n40002004005	1
n40020018012	1
n43007045007	1
n41008031020	1
n44019014006	1
n41010033013	1
n43019006006	1
n41011027016	1
n42024020006	1
n43019021006	1
n43018035014	1
n43019015018	1
n40027006003	1
n40026003004	1
n40005015013	1
n66002005020	1
n66001020015	1
n41004021021	1
n42011033014	1
n58009002010	1
n66002001025	1
n66001013005	1
n42008016014	1
n66011004009	1
n66001012014	1
n66001020028	1
n46006001004	4
n44005004020	3
n45016002017	2
n47007011032	2
n52004006008	2
n40018019016	2
n59003016011	1
n58010001014	1
n58006018004	1
n58011001006	1
n42001001011	1
n54004002004	1
n40012043012	2
n42011024011	1
n65001012014	1
n61002017004	1
n66002027011	1
n42015023004	1
n42015030019	1
n42015027016	1
n66004007013	2
n58009012006	1
n58009019017	1
n44026013014	1
n42002009009	1
n47002004015	4
n60001006009	3
n47002005004	2
n47002002004	2
n47002005007	2
n40014009002	1
n49004030003	1
n41010022008	1
n40019022008	1
n43021017009	1
n47007008024	1
n47007008004	1
n47007011008	1
n47007009008	1
n47007009005	1
n47006010002	1
n45014015008	1
n47002002014	1
n40018031008	1
n40017023010	1
n40026022002	1
n41014019002	1
n40026037011	1
n43016020015	1
n52004013012	1
n47007009011	1
n52002015012	1
n40028002014	1
n41016004005	1
n41016003006	1
n42024002005	1
n42012042019	2
n42009011021	1
n66022002030	1
n46012006002	1
n46012004001	1
n46012005002	1
n66016015004	1
n40006020015	1
n52005002009	1
n40006019015	1
n46006010002	1
n60004015009	1
n43010001020	1
n40024043012	1
n42012039012	1
n43012006013	1
n52005004013	1
n66003003017	1
n43010010002	1
n42012033019	1
n61003010006	1
n43010008006	1
n42022004007	3
n44004001013	2
n44005026004	2
n44005024009	2
n42022052011	2
n44016035006	1
n44016022009	1
n44016020005	1
n44016038004	1
n44016036014	1
n48002012011	2
n44011003009	1
n46005011026	1
n42015002015	1
n44010041014	1
n43009011008	1
n43009006015	1
n43009015014	1
n43009006007	1
n43009014008	1
n45009021008	1
n42004020017	6
n44003012018	5
n44010004003	4
n44006015002	4
n44001010003	3
n44007055006	3
n47003013014	2
n47003007017	2
n42022056011	2
n44014009007	1
n44011006003	1
n44003004001	1
n44013009009	1
n44023001001	1
n58008013014	1
n41006020014	3
n40009017032	2
n42002019005	1
n43006019001	2
n41006048007	2
n61002017009	1
n42008029026	1
n59003004011	1
n42010038016	2
n44017007002	2
n42019006005	1
n59002025011	1
n47004003007	1
n50001027031	1
n51001023016	1
n52001005003	1
n52002004009	1
n45016025008	1
n45001016005	1
n41016015011	1
n47004004020	1
n45011028004	1
n60004017026	1
n41014009009	1
n50001007030	1
n50001012014	1
n49006015008	1
n44020024025	1
n41010029029	1
n47011007014	1
n44015007033	1
n49003006016	1
n55001010023	1
n51001005018	1
n46015001006	1
n54001011003	1
n52002008010	1
n53002014008	1
n50001016010	1
n52002009024	1
n41008035022	1
n53001008015	1
n50001027004	1
n52002002018	1
n49001013011	1
n40026013008	1
n46009012025	1
n48001011006	1
n52003002013	1
n55002008012	1
n50004003012	1
n57001013016	1
n46009014008	1
n41001001003	1
n47011004020	1
n46004015018	1
n47010014017	1
n46009018022	1
n45002016013	1
n50001005007	1
n48002002009	1
n46009018012	1
n55001008017	1
n46009023006	1
n50004015010	1
n66014006009	1
n48002014011	1
n46009014012	1
n48001006015	1
n47009013018	1
n49006019019	1
n47002012008	1
n48002007007	1
n48002005012	1
n45001001009	1
n45001009015	1
n48001007016	1
n40009035019	1
n41001015018	1
n41013010010	1
n40024014005	1
n41001014015	1
n45015019021	1
n40004023015	1
n45015016013	1
n50002022015	1
n45010016006	1
n47008018012	1
n42001036022	1
n48004027004	1
n42023029010	1
n42001007010	1
n58011011005	1
n44024012010	6
n58012005009	5
n65001009010	4
n44020007013	3
n44020009013	3
n41009034007	2
n44024025001	2
n44017017001	1
n44017002014	1
n44018004001	1
n44019008010	1
n44019009021	1
n44018019014	1
n44004025014	1
n40011013010	1
n44002018022	1
n44019006019	1
n40015007003	1
n46011005006	1
n43011051013	1
n46014024004	1
n40026068002	1
n46014003003	1
n41014065017	1
n66010011007	1
n46014039006	1
n46011004005	1
n44002017019	1
n46014005014	1
n42001067010	1
n46014031006	1
n66011003008	1
n46014004008	1
n46014005010	1
n41007006006	1
n46014001011	1
n65001014001	1
n40007022014	1
n46013009008	1
n42022064006	1
n44021009007	1
n60001010014	1
n44002042012	1
n42024035014	1
n58009026013	1
n40013049005	1
n40013040013	1
n40013039013	1
n40024003029	1
n40028020019	1
n42008029023	2
n44014014008	1
n41014063004	1
n40026065004	1
n42005006008	1
n66021008013	1
n66008013023	3
n66003002006	3
n46011034014	3
n46015037019	2
n42018011017	2
n42024010014	2
n40025011006	2
n42018009016	2
n44017009010	2
n41004019015	2
n50001013015	1
n42012026009	1
n52005006007	1
n41016013005	1
n47013002015	1
n52004013016	1
n46007012003	1
n44027044003	1
n54005020009	1
n45011007015	1
n66012017014	1
n66019021003	1
n66020005002	1
n48002013006	1
n50004003020	1
n44005013003	1
n44028009006	1
n66009020003	1
n66002024005	1
n66011013026	1
n47012013008	1
n49002003030	1
n46009005011	1
n45001013029	1
n40027049003	1
n61003016025	1
n42008010015	1
n42024009014	1
n44002037013	1
n40022006003	1
n53002015016	1
n44009002004	1
n46016003008	1
n44023033009	1
n44022005014	1
n53003017012	1
n61003001007	1
n53002002020	1
n47003003004	1
n47007008018	1
n47010011011	1
n47010009010	1
n47007008008	1
n52005027007	1
n44015030014	1
n44023025002	1
n47003001011	1
n53003014011	1
n47003002002	1
n61003016005	1
n46005009005	1
n45016022008	1
n47010010003	1
n51004016007	1
n40021041003	5
n46015033007	4
n42016025019	4
n66016002016	4
n43018023010	3
n46013005012	3
n45013010005	3
n47013007009	3
n44016028011	2
n44009013013	2
n55004014006	2
n44028005012	2
n45012021012	1
n45007021014	1
n60003011004	1
n52005015006	1
n45012017004	1
n45012017002	1
n58005014020	1
n59003008009	1
n51003005013	1
n50003002006	1
n60003009003	1
n60003012017	1
n41007021011	1
n60003010014	1
n45012021005	1
n54006010005	1
n45002009011	1
n45007019011	1
n60003009005	1
n45016019024	1
n52005015004	1
n56001012011	1
n44023009017	1
n45001030007	1
n45003008014	1
n41015014009	1
n45013004030	1
n42023022009	1
n45014020013	1
n45013004012	1
n59001013013	1
n46010006012	1
n45013003012	1
n66002002017	1
n64001011005	1
n40027023006	1
n43018030009	1
n40024048005	1
n44019009024	1
n40013039018	1
n40013030014	1
n44014002007	3
